hotel_name,Category,Full_Addr,Addr,City,State,Zipcode,Stars,Num_Reviews,url,lat,lng
SpringHill Suites Wheeling Triadelphia Area,2,"908 National Road Wheeling, West Virginia 26003",908 National Road,Wheeling,WV, 26003,4.5,468,NULL,40.0755298,-80.6916813
The Westin Chicago North Shore,4,"601 N. Milwaukee Avenue Wheeling, Illinois 60090",601 N. Milwaukee Avenue,Wheeling,IL, 60090,4.1,289,NULL,42.1504909,-87.9113107
Courtyard Hanover Whippany,3,"157 Route 10 East Whippany, New Jersey 07981",157 Route 10 East,Whippany,NJ, 07981,4.3,356,NULL,40.8147256,-74.4007644
Hanover Marriott,4,"1401 Rt 10 E Whippany, New Jersey 07981",1401 Rt 10 E,Whippany,NJ, 07981,4.3,579,NULL,40.836286,-74.449492
Residence Inn White Plains Westchester County,4,"5 Barker Avenue White Plains, New York 10601",5 Barker Avenue,White Plains,NY, 10601,4.3,391,NULL,41.035292,-73.770092
"The Ritz-Carlton New York, Westchester",5,"3 Renaissance Square White Plains, New York 10601",3 Renaissance Square,White Plains,NY, 10601,4.5,214,NULL,41.0329474,-73.7673695
Fairfield Inn & Suites White River Junction,3,"102 Ballardvale Drive White River Junction, Vermont 05001",102 Ballardvale Drive,White River Junction,VT, 05001,4.5,283,NULL,43.644866,-72.3394849
TownePlace Suites Whitefish Kalispell,4,"300 Akers Lane Whitefish, Montana 59937",300 Akers Lane,Whitefish,MT, 59937,4.9,116,NULL,48.392163,-114.334557
TownePlace Suites New Hartford,3,"4760 Middle Settlement Road Whitesboro, New York 13492",4760 Middle Settlement Road,Whitesboro,NY, 13492,4.5,146,NULL,43.0947201,-75.3165741
Fairfield Inn & Suites Whitewater,3,"1242 W Main Street Whitewater, Wisconsin 53190",1242 W Main Street,Whitewater,WI, 53190,NULL,NULL,https://cache.marriott.com/marriottassets/marriott/FN/ffi-main01-0001-hor-feat.jpg?resize=375:150 undefined,42.8351772,-88.7545494
"Ambassador Hotel Wichita, Autograph Collection",4,"104 South Broadway Street Wichita, Kansas 67202",104 South Broadway Street,Wichita,KS, 67202,4.7,582,https://cache.marriott.com/marriottassets/marriott/ICTAK/ictak-lobby-5438-hor-feat.jpg?resize=375:150 undefined,37.6856673,-97.3353502
Courtyard Wichita at Old Town,3,"820 East 2nd Street North Wichita, Kansas 67202",820 East 2nd Street North,Wichita,KS, 67202,4.5,495,https://cache.marriott.com/marriottassets/marriott/ICTDT/ictdt-theater-0047-hor-feat.jpg?resize=375:150 undefined,37.6901876,-97.3279738
Courtyard Wichita East,2,"2975 North Webb Road Wichita, Kansas 67226",2975 North Webb Road,Wichita,KS, 67226,4.4,328,https://cache.marriott.com/marriottassets/marriott/ICTCY/ictcy-lobby-0045-hor-feat.jpg?resize=375:150 undefined,37.7370244,-97.2279552
Fairfield Inn & Suites Wichita Downtown,2,"525 South Main Street Wichita, Kansas 67202",525 South Main Street,Wichita,KS, 67202,4.4,467,NULL,37.6802322,-97.3386178
Fairfield Inn & Suites Wichita East,1,"417 South Webb Road Wichita, Kansas 67207",417 South Webb Road,Wichita,KS, 67207,4.6,96,NULL,37.6801632,-97.2262798
Wichita Marriott,3,"9100 Corporate Hills Drive Wichita, Kansas 67207",9100 Corporate Hills Drive,Wichita,KS, 67207,4.4,547,NULL,37.6822367,-97.2307349
Residence Inn Wichita East at Plazzio,2,"1212 N. Greenwich Wichita, Kansas 67206",1212 N. Greenwich,Wichita,KS, 67206,4.4,276,NULL,37.7049729,-97.2071528
SpringHill Suites Wichita Airport,2,"6633 West Kellogg Wichita, Kansas 67209",6633 West Kellogg,Wichita,KS, 67209,4.7,378,NULL,37.6719607,-97.4192509
SpringHill Suites Wichita East at Plazzio,2,"1220 North Greenwich Road Wichita, Kansas 67206",1220 North Greenwich Road,Wichita,KS, 67206,4.5,413,NULL,37.7052052,-97.2059992
Aloft Wichita,3,"3642 N. Oliver Wichita, Kansas 67220",3642 N. Oliver,Wichita,KS, 67220,4.3,140,NULL,37.7487595,-97.2790268
TownePlace Suites Wichita East,1,"9444 East 29th Street North Wichita, Kansas 67226",9444 East 29th Street North,Wichita,KS, 67226,4.3,288,NULL,37.7381939,-97.22839
Courtyard Wichita Falls,3,"3800 Tarry Street Wichita Falls, Texas 76308",3800 Tarry Street,Wichita Falls,TX, 76308,4.3,434,NULL,33.8778451,-98.5386721
Fairfield Inn & Suites Wichita Falls Northwest,2,"1020 Central Freeway Wichita Falls, Texas 76306",1020 Central Freeway,Wichita Falls,TX, 76306,4.8,259,NULL,33.9310033,-98.5169658
Courtyard Wilkes-Barre Arena,3,"879 Schechter Drive Wilkes-Barre, Pennsylvania 18702",879 Schechter Drive,Wilkes-Barre,PA, 18702,4.6,466,NULL,41.2336795,-75.8548933
Fairfield Inn & Suites Wilkes-Barre Scranton,3,"884 Kidder Street Wilkes-Barre, Pennsylvania 18702",884 Kidder Street,Wilkes-Barre,PA, 18702,4.5,425,NULL,41.2515677,-75.8403096
"Williamsburg Lodge, Autograph Collection",5,"310 South England Street Williamsburg, Virginia 23185",310 South England Street,Williamsburg,VA, 23185,4.5,972,NULL,37.268007,-76.7007311
Courtyard Williamsburg Busch Gardens Area,4,"470 McLaws Circle Williamsburg, Virginia 23185",470 McLaws Circle,Williamsburg,VA, 23185,4.6,691,NULL,37.2491869,-76.6625122
Fairfield Inn & Suites Williamsburg,4,"1402 Richmond Road Williamsburg, Virginia 23185",1402 Richmond Road,Williamsburg,VA, 23185,4.3,598,NULL,37.2861275,-76.7218217
Marriott's Manor Club at Ford's Colony,5,"101 St. Andrews Drive Williamsburg, Virginia 23188",101 St. Andrews Drive,Williamsburg,VA, 23188,NULL,NULL,NULL,37.3034755,-76.7805425
Residence Inn Williamsburg,4,"1648 Richmond Road Williamsburg, Virginia 23185",1648 Richmond Road,Williamsburg,VA, 23185,4,515,NULL,37.2946601,-76.7274745
SpringHill Suites Williamsburg,4,"1644 Richmond Road Williamsburg, Virginia 23185",1644 Richmond Road,Williamsburg,VA, 23185,4.1,563,NULL,37.2936235,-76.7270235
Fairfield Inn & Suites Williamsport,2,"104 Maynard Street Williamsport, Pennsylvania 17701",104 Maynard Street,Williamsport,PA, 17701,4.3,303,NULL,41.2341325,-77.0187529
Residence Inn Williamsport,2,"150 West Church Street Williamsport, Pennsylvania 17701",150 West Church Street,Williamsport,PA, 17701,4.8,428,NULL,41.2396453,-77.0033012
TownePlace Suites Williamsport,2,"10 West Church Street Williamsport, Pennsylvania 17701",10 West Church Street,Williamsport,PA, 17701,4.6,357,NULL,41.2404876,-77.0010716
Fairfield Inn & Suites Williamstown,1,"430 Main Street Williamstown, Massachusetts 01267",430 Main Street,Williamstown,MA, 01267,NULL,NULL,NULL,42.7063542,-73.1888914
Courtyard Burlington Williston,4,"177 Hurricane Lane Williston, Vermont 05495",177 Hurricane Lane,Williston,VT, 05495,4.2,377,NULL,44.43777,-73.1119497
Fairfield Inn Burlington Williston,4,"2844 St. George Road Williston, Vermont 05495",2844 St. George Road,Williston,VT, 05495,4.3,390,NULL,44.4407998,-73.1153429
Four Points by Sheraton Williston,1,"7115 2nd Avenue West Williston, North Dakota 58801",7115 2nd Avenue West,Williston,ND, 58801,4.2,29,NULL,48.2142073,-103.6279458
TownePlace Suites Burlington Williston,4,"66 Zephyr Road, Taft Corners Williston, Vermont 05495",66 Zephyr Road Taft Corners,Williston,VT, 05495,4.6,281,NULL,44.4529963,-73.1103323
Courtyard Cleveland Willoughby,3,"35103 Maplegrove Road Willoughby, Ohio 44094",35103 Maplegrove Road,Willoughby,OH, 44094,4.2,401,NULL,41.6062909,-81.4368148
Courtyard Philadelphia Willow Grove,2,"2350 Easton Road Route 611 Willow Grove, Pennsylvania 19090",2350 Easton Road Route 611,Willow Grove,PA, 19090,4.4,404,NULL,40.1659909,-75.1258053
Fairfield Inn & Suites Philadelphia Willow Grove,2,"2440 Maryland Road Willow Grove, Pennsylvania 19090",2440 Maryland Road,Willow Grove,PA, 19090,4.4,298,NULL,40.1606842,-75.1327837
SpringHill Suites Philadelphia Willow Grove,2,"3900 Commerce Avenue Willow Grove, Pennsylvania 19090",3900 Commerce Avenue,Willow Grove,PA, 19090,4.3,396,NULL,40.1614085,-75.1315622
Delta Hotels Chicago Willowbrook,NULL,"7800 South Kingery Highway Willowbrook, Illinois 60527",7800 South Kingery Highway,Willowbrook,IL, 60527,NULL,NULL,NULL,41.7471683,-87.9436401
Residence Inn Chicago Wilmette/Skokie,3,"3205 Old Glenview Road Wilmette, Illinois 60091",3205 Old Glenview Road,Wilmette,IL, 60091,4.7,470,NULL,42.065641,-87.7564049
Courtyard Wilmington Brandywine,3,"320 Rocky Run Parkway Wilmington, Delaware 19803",320 Rocky Run Parkway,Wilmington,DE, 19803,4.2,342,NULL,39.8178176,-75.5506872
Courtyard Wilmington Downtown,2,"1102 N West Street Wilmington, Delaware 19801",1102 N West Street,Wilmington,DE, 19801,4.2,333,NULL,39.7478152,-75.5494137
Courtyard Wilmington Downtown/Historic District,4,"229 North 2nd Street Wilmington, North Carolina 28401",229 North 2nd Street,Wilmington,NC, 28401,4.4,650,NULL,34.2386637,-77.9480312
Courtyard Wilmington/Wrightsville Beach,3,"151 Van Campen Boulevard Wilmington, North Carolina 28403",151 Van Campen Boulevard,Wilmington,NC, 28403,4.3,514,NULL,34.2412485,-77.8717877
Fairfield Inn & Suites Wilmington/Wrightsville Beach,3,"307 Eastwood Road Wilmington, North Carolina 28403",307 Eastwood Road,Wilmington,NC, 28403,4.4,550,https://cache.marriott.com/marriottassets/marriott/ILMWE/ilmwe-lobby-0039-hor-feat.jpg?resize=375:150 undefined,34.24456,-77.86063
Residence Inn Wilmington Downtown,2,"1300 North Market Street Wilmington, Delaware 19801",1300 North Market Street,Wilmington,DE, 19801,4.1,78,https://cache.marriott.com/marriottassets/marriott/ILGWD/ilgwd-desk-0001-hor-feat.jpg?resize=375:150 undefined,39.7483112,-75.5455473
Residence Inn Wilmington Landfall,4,"1200 Culbreth Drive Wilmington, North Carolina 28405",1200 Culbreth Drive,Wilmington,NC, 28405,4.5,359,https://cache.marriott.com/marriottassets/marriott/ILMRI/ilmri-exterior-0056-hor-feat.jpg?resize=375:150 undefined,34.2344774,-77.8268112
SpringHill Suites Wilmington Mayfaire,4,"1014 Ashes Drive Wilmington, North Carolina 28405",1014 Ashes Drive,Wilmington,NC, 28405,4.8,577,https://cache.marriott.com/marriottassets/marriott/ILMSH/ilmsh-desk-0066-hor-feat.jpg?resize=375:150 undefined,34.240427,-77.8268559
Sheraton Suites Wilmington Downtown,4,"422 Delaware Avenue Wilmington, Delaware 19801",422 Delaware Avenue,Wilmington,DE, 19801,3.7,422,NULL,39.7472414,-75.5513301
TownePlace Suites Wilmington/Wrightsville Beach,3,"305 Eastwood Rd Wilmington, North Carolina 28403",305 Eastwood Rd,Wilmington,NC, 28403,4.4,409,NULL,34.2451025,-77.8607128
The Westin Wilmington,4,"818 Shipyard Drive Wilmington, Delaware 19801",818 Shipyard Drive,Wilmington,DE, 19801,3.8,262,NULL,39.730544,-75.563468
Fairfield Inn & Suites Wilson,3,"4915 Hayes Place West Wilson, North Carolina 27893",4915 Hayes Place West,Wilson,NC, 27893,4.4,422,NULL,35.7620813,-78.0082559
Courtyard Winchester Medical Center,1,"300 Marriott Drive Winchester, Virginia 22603",300 Marriott Drive,Winchester,VA, 22603,4.4,597,NULL,39.1919283,-78.2003916
Fairfield Inn & Suites Winchester,1,"250 Front Royal Pike Winchester, Virginia 22602",250 Front Royal Pike,Winchester,VA, 22602,4.3,283,NULL,39.1581035,-78.1596943
SpringHill Suites Winchester,1,"280 Market Street Winchester, Virginia 22603",280 Market Street,Winchester,VA, 22603,NULL,NULL,NULL,39.2224907,-78.1326397
TownePlace Suites Winchester,1,"170 Getty Lane Winchester, Virginia 22602",170 Getty Lane,Winchester,VA, 22602,4.3,385,NULL,39.1888898,-78.129406
Courtyard Hartford Windsor,2,"1 Day Hill Road Windsor, Connecticut 06095 1706",1 Day Hill Road,Windsor,CT,5 1706,4.7,641,NULL,41.8728501,-72.6653022
Marriott Hartford/Windsor Airport,3,"28 Day Hill Road Windsor, Connecticut 06095",28 Day Hill Road,Windsor,CT, 06095,4.3,556,https://www.marriott.com/Images/Brands/MHR/Multimedia/MH-Badge-EN-450x85[1].png undefined undefined,41.8739535,-72.668639
Residence Inn Hartford Windsor,2,"100 Dunfey Lane Windsor, Connecticut 06095",100 Dunfey Lane,Windsor,CT, 06095,4.1,336,NULL,41.856233,-72.664998
SpringHill Suites Loveland Fort Collins/Windsor,3,"6445 Crossroads Boulevard Windsor, Colorado 80550",6445 Crossroads Boulevard,Windsor,CO, 80550,4.2,22,NULL,40.4372715,-104.9798666
Fairfield Inn & Suites Hartford Airport,2,"2 Loten Drive Windsor Locks, Connecticut 06096",2 Loten Drive,Windsor Locks,CT, 06096,4.3,369,NULL,41.920819,-72.669361
SpringHill Suites Hartford Airport/Windsor Locks,2,"225 Ella Grasso Turnpike Windsor Locks, Connecticut 06096",225 Ella Grasso Turnpike,Windsor Locks,CT, 06096,4.3,450,NULL,41.9304544,-72.6694121
Sheraton Hartford Hotel at Bradley Airport,4,"1 Bradley International Airport Windsor Locks, Connecticut 06096",1 Bradley International Airport,Windsor Locks,CT, 06096,4.2,554,NULL,41.9308771,-72.6859772
Fairfield Inn & Suites Winona,3,"925 Bruski Drive Winona, Minnesota 55987",925 Bruski Drive,Winona,MN, 55987,4.9,48,NULL,44.0309214,-91.6195262
Courtyard Winston-Salem Downtown,3,"640 West Fourth Street Winston-Salem, North Carolina 27103",640 West Fourth Street,Winston-Salem,NC, 27103,NULL,NULL,NULL,36.097517,-80.2510738
Courtyard Winston-Salem Hanes Mall,3,"1600 Westbrook Plaza Drive Winston-Salem, North Carolina 27103",1600 Westbrook Plaza Drive,Winston-Salem,NC, 27103,4.3,322,NULL,36.0681548,-80.3100378
Courtyard Winston-Salem University,3,"3111 University Parkway Winston-Salem, North Carolina 27105",3111 University Parkway,Winston-Salem,NC, 27105,4.4,408,NULL,36.1300179,-80.2609246
Fairfield Inn & Suites Winston-Salem Downtown,3,"125 South Main Street Winston-Salem, North Carolina 27101",125 South Main Street,Winston-Salem,NC, 27101,4.4,324,NULL,36.0940546,-80.2428047
Fairfield Inn & Suites Winston-Salem Hanes Mall,3,"1680 Westbrook Plaza Drive Winston-Salem, North Carolina 27103",1680 Westbrook Plaza Drive,Winston-Salem,NC, 27103,4.7,477,NULL,36.0681455,-80.3068167
Winston-Salem Marriott,4,"425 North Cherry Street Winston-Salem, North Carolina 27101",425 North Cherry Street,Winston-Salem,NC, 27101,4.1,616,https://www.marriott.com/Images/Brands/MHR/Multimedia/MH-Badge-EN-450x85[1].png undefined undefined,36.0992634,-80.2466982
Residence Inn Winston-Salem Hanes Mall,3,"3885 Oxford Station Way Winston-Salem, North Carolina 27103",3885 Oxford Station Way,Winston-Salem,NC, 27103,4.4,185,NULL,36.069114,-80.3272947
Residence Inn Winston-Salem University Area,3,"7835 North Point Boulevard Winston-Salem, North Carolina 27106",7835 North Point Boulevard,Winston-Salem,NC, 27106,4.4,342,NULL,36.1499309,-80.2762446
SpringHill Suites Winston-Salem Hanes Mall,3,"1015 Marriott Crossing Way Winston-Salem, North Carolina 27103",1015 Marriott Crossing Way,Winston-Salem,NC, 27103,4.5,414,NULL,36.0657028,-80.3211892
SpringHill Suites Orlando at FLAMINGO CROSSINGSÂ® Town Center/Western Entrance,4,"13279 Flamingo Crossings Boulevard Winter Garden, Florida 34787",13279 Flamingo Crossings Boulevard,Winter Garden,FL, 34787,4.6,1241,NULL,28.3806646,-81.6143824
TownePlace Suites Orlando at FLAMINGO CROSSINGSÂ® Town Center/Western Entrance,4,"13295 Flamingo Crossings Boulevard Winter Garden, Florida 34787",13295 Flamingo Crossings Boulevard,Winter Garden,FL, 34787,4.5,1012,NULL,28.3798758,-81.6140827
Courtyard Winter Haven,3,"6225 Cypress Gardens Boulevard SE Winter Haven, Florida 33884",6225 Cypress Gardens Boulevard SE,Winter Haven,FL, 33884,4.7,132,NULL,27.9854271,-81.684697
Fairfield Inn & Suites Wisconsin Dells,3,"511 Wisconsin Dells Parkway Wisconsin Dells, Wisconsin 53965",511 Wisconsin Dells Parkway,Wisconsin Dells,WI, 53965,4.7,209,NULL,43.5960172,-89.7943625
SpringHill Suites Wisconsin Dells,4,"461 Wisconsin Dells Parkway Wisconsin Dells, Wisconsin 53965",461 Wisconsin Dells Parkway,Wisconsin Dells,WI, 53965,4.6,339,NULL,43.5952401,-89.7941941
SpringHill Suites Detroit Wixom,3,"49097 Alpha Drive Wixom, Michigan 48393",49097 Alpha Drive,Wixom,MI, 48393,4.8,5,NULL,42.500614,-83.534862
Courtyard Boston Woburn/Boston North,3,"700 Unicorn Park Dr Woburn, Massachusetts 01801",700 Unicorn Park Dr,Woburn,MA, 01801,4.4,699,NULL,42.4883907,-71.116675
